color;density;height;id;image;info;intake_id;is_fire_treated;is_planed;is_straight;label;length;name;paint;price;project_type;reservation_name;reservation_time;reserved;source;storage_location;timestamp;type;weight;width;wood_id;wood_species
209,164,114;0;20.0;475;;Perfect;;FALSE;FALSE;TRUE;0;1400;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 14:50;Soft;1550;98;;Douglas
209,164,114;0;21.0;476;;Perfect;;FALSE;FALSE;TRUE;0;1400;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 14:51;Soft;1700;96;;Douglas
209,164,114;0;44.0;477;;Perfect;;FALSE;TRUE;TRUE;0;1596;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:52;Soft;1450;44;;Spruce
179,168,145;0;44.0;478;;Perfect;;FALSE;TRUE;TRUE;0;1394;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:54;Soft;1350;44;;Spruce
179,168,145;0;44.0;479;;Perfect;;FALSE;TRUE;TRUE;0;1594;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:55;Soft;1550;44;;Spruce
179,168,145;0;44.0;480;;Perfect;;FALSE;TRUE;TRUE;0;1596;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:55;Soft;1650;44;;Spruce
179,168,145;0;44.0;481;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:56;Soft;1550;44;;Spruce
179,168,145;0;44.0;482;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:57;Soft;1400;44;;Spruce
179,168,145;0;44.0;483;;Perfect;;FALSE;TRUE;TRUE;0;1594;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:58;Soft;1550;44;;Spruce
179,168,145;0;44.0;484;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 14:59;Soft;1400;44;;Spruce
179,168,145;0;44.0;485;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:00;Soft;1450;44;;Spruce
179,168,145;0;44.0;486;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:01;Soft;1400;44;;Spruce
179,168,145;0;44.0;487;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:01;Soft;1450;44;;Spruce
179,168,145;0;44.0;488;;Perfect;;FALSE;TRUE;TRUE;0;1594;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:02;Soft;1550;44;;Spruce
179,168,145;0;44.0;489;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:03;Soft;1350;44;;Spruce
179,168,145;0;44.0;490;;Perfect;;FALSE;TRUE;TRUE;0;1599;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:04;Soft;1550;44;;Spruce
179,168,145;0;44.0;491;;Perfect;;FALSE;TRUE;TRUE;0;1591;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:05;Soft;1500;44;;Spruce
179,168,145;0;44.0;492;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:06;Soft;1450;44;;Spruce
179,168,145;0;44.0;493;;Perfect;;FALSE;TRUE;TRUE;0;1595;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:07;Soft;1500;44;;Spruce
179,168,145;0;44.0;494;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:08;Soft;1200;44;;Spruce
179,168,145;0;44.0;495;;Perfect;;FALSE;TRUE;TRUE;0;1401;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:09;Soft;1200;44;;Spruce
179,168,145;0;44.0;496;;Perfect;;FALSE;TRUE;TRUE;0;1599;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:10;Soft;1400;44;;Spruce
179,168,145;0;44.0;497;;Perfect;;FALSE;TRUE;TRUE;0;1598;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:11;Soft;1500;44;;Spruce
179,168,145;0;44.0;498;;Perfect;;FALSE;TRUE;TRUE;0;1396;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:12;Soft;1450;44;;Spruce
179,168,145;0;44.0;499;;Perfect;;FALSE;TRUE;TRUE;0;1596;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:12;Soft;1600;44;;Spruce
179,168,145;0;44.0;500;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:13;Soft;1400;44;;Spruce
179,168,145;0;44.0;501;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:14;Soft;1350;44;;Spruce
179,168,145;0;44.0;502;;Perfect;;FALSE;TRUE;TRUE;0;1398;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:16;Soft;1150;44;;Spruce
179,168,145;0;44.0;503;;Perfect;;FALSE;TRUE;TRUE;0;1399;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:17;Soft;1400;44;;Spruce
179,168,145;0;44.0;504;;Perfect;;FALSE;TRUE;TRUE;0;1595;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:17;Soft;1600;44;;Spruce
179,168,145;0;44.0;505;;Perfect;;FALSE;TRUE;TRUE;0;1593;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:18;Soft;1800;44;;Spruce
179,168,145;0;44.0;506;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:19;Soft;1200;44;;Spruce
179,168,145;0;44.0;507;;Perfect;;FALSE;TRUE;TRUE;0;1593;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:20;Soft;1450;44;;Spruce
179,168,145;0;44.0;508;;Perfect;;FALSE;TRUE;TRUE;0;1399;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:20;Soft;1400;44;;Spruce
179,168,145;0;44.0;509;;Perfect;;FALSE;TRUE;TRUE;0;1595;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:21;Soft;1550;44;;Spruce
179,168,145;0;44.0;510;;Perfect;;FALSE;TRUE;TRUE;0;1397;;123;;1;;;FALSE;Bouwmaat;E2;09/11/2023 15:22;Soft;1500;44;;Spruce
209,164,114 ;0;21.0;511;;Perfect;;FALSE;TRUE;TRUE;0;1697;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 15:23;Soft;2100;97;;Douglas
209,164,114 ;0;21.0;512;;Twisted;;FALSE;FALSE;TRUE;0;1698;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 15:24;Soft;2050;96;;Douglas
209,164,114 ;0;21.0;513;;Perfect;;FALSE;FALSE;TRUE;0;1698;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 15:25;Soft;2250;96;;Douglas
209,164,114 ;0;21.0;514;;Perfect;;FALSE;FALSE;TRUE;0;1697;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 15:27;Soft;1800;96;;Douglas
209,164,114 ;0;21.0;515;;Perfect;;FALSE;FALSE;TRUE;0;1697;;123;;1;;;FALSE;Bouwmaat;E1;09/11/2023 15:28;Soft;2000;97;;Douglas
179,168,145;0;43.0;516;;Perfect;;FALSE;TRUE;TRUE;;190;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:03;Soft;150;43;;Vuren
179,168,145;0;44.0;517;;Perfect;;FALSE;TRUE;TRUE;;195;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:10;Soft;150;44;;Vuren
179,168,145;0;44.0;518;;Perfect;;FALSE;TRUE;TRUE;;195;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:10;Soft;150;44;;Vuren
179,168,145;0;44.0;519;;Perfect;;FALSE;TRUE;TRUE;;196;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:11;Soft;150;44;;Vuren
179,168,145;0;44.0;520;;Perfect;;FALSE;TRUE;TRUE;;199;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:11;Soft;150;44;;Vuren
179,168,145;0;44.0;521;;Perfect;;FALSE;TRUE;TRUE;;192;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:12;Soft;150;44;;Vuren
179,168,145;0;44.0;522;;Perfect;;FALSE;TRUE;TRUE;;194;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:12;Soft;150;44;;Vuren
179,168,145;0;44.0;523;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:16;Soft;450;44;;Vuren
179,168,145;0;44.0;524;;Perfect;;FALSE;TRUE;TRUE;;499;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:17;Soft;450;44;;Vuren
179,168,145;0;44.0;525;;Perfect;;FALSE;TRUE;TRUE;;496;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:17;Soft;450;44;;Vuren
179,168,145;0;44.0;526;;Perfect;;FALSE;TRUE;TRUE;;495;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:18;Soft;450;44;;Vuren
179,168,145;0;44.0;527;;Perfect;;FALSE;TRUE;TRUE;;499;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:18;Soft;450;44;;Vuren
179,168,145;0;44.0;528;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:19;Soft;450;44;;Vuren
179,168,145;0;44.0;529;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:19;Soft;450;44;;Vuren
179,168,145;0;44.0;530;;Perfect;;FALSE;TRUE;TRUE;;498;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:19;Soft;450;44;;Vuren
179,168,145;0;44.0;531;;Perfect;;FALSE;TRUE;TRUE;;496;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:19;Soft;450;44;;Vuren
179,168,145;0;44.0;532;;Perfect;;FALSE;TRUE;TRUE;;496;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:20;Soft;450;44;;Vuren
179,168,145;0;44.0;533;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:20;Soft;450;44;;Vuren
179,168,145;0;44.0;534;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:20;Soft;450;44;;Vuren
179,168,145;0;44.0;535;;Perfect;;FALSE;TRUE;TRUE;;494;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:20;Soft;450;44;;Vuren
179,168,145;0;44.0;536;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:21;Soft;450;44;;Vuren
179,168,145;0;44.0;537;;Perfect;;FALSE;TRUE;TRUE;;499;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:21;Soft;450;44;;Vuren
179,168,145;0;44.0;538;;Perfect;;FALSE;TRUE;TRUE;;499;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:21;Soft;450;44;;Vuren
179,168,145;0;44.0;539;;Perfect;;FALSE;TRUE;TRUE;;501;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:21;Soft;450;44;;Vuren
179,168,145;0;44.0;540;;Perfect;;FALSE;TRUE;TRUE;;498;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:22;Soft;450;44;;Vuren
179,168,145;0;44.0;541;;Perfect;;FALSE;TRUE;TRUE;;499;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:22;Soft;450;44;;Vuren
179,168,145;0;44.0;542;;Perfect;;FALSE;TRUE;TRUE;;497;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:22;Soft;450;44;;Vuren
179,168,145;0;44.0;543;;Perfect;;FALSE;TRUE;TRUE;;998;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:24;Soft;750;44;;Vuren
179,168,145;0;44.0;544;;Perfect;;FALSE;TRUE;TRUE;;999;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:24;Soft;750;44;;Vuren
179,168,145;0;44.0;545;;Perfect;;FALSE;TRUE;TRUE;;997;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:25;Soft;750;44;;Vuren
179,168,145;0;44.0;546;;Perfect;;FALSE;TRUE;TRUE;;1000;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:25;Soft;750;44;;Vuren
179,168,145;0;44.0;547;;Perfect;;FALSE;TRUE;TRUE;;996;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:26;Soft;750;44;;Vuren
179,168,145;0;44.0;548;;Perfect;;FALSE;TRUE;TRUE;;999;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:26;Soft;750;44;;Vuren
179,168,145;0;44.0;549;;Perfect;;FALSE;TRUE;TRUE;;997;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:26;Soft;750;44;;Vuren
179,168,145;0;44.0;550;;Perfect;;FALSE;TRUE;TRUE;;1000;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:27;Soft;750;44;;Vuren
179,168,145;0;44.0;551;;Perfect;;FALSE;TRUE;TRUE;;997;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:27;Soft;750;44;;Vuren
179,168,145;0;44.0;552;;Perfect;;FALSE;TRUE;TRUE;;698;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:29;Soft;600;44;;Vuren
179,168,145;0;44.0;553;;Perfect;;FALSE;TRUE;TRUE;;698;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:29;Soft;600;44;;Vuren
179,168,145;0;44.0;554;;Perfect;;FALSE;TRUE;TRUE;;697;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:29;Soft;600;44;;Vuren
179,168,145;0;44.0;555;;Perfect;;FALSE;TRUE;TRUE;;697;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:29;Soft;600;44;;Vuren
179,168,145;0;44.0;556;;Perfect;;FALSE;TRUE;TRUE;;697;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:30;Soft;600;44;;Vuren
179,168,145;0;44.0;557;;Perfect;;FALSE;TRUE;TRUE;;699;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:30;Soft;600;44;;Vuren
179,168,145;0;44.0;558;;Perfect;;FALSE;TRUE;TRUE;;695;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:30;Soft;600;44;;Vuren
179,168,145;0;44.0;559;;Perfect;;FALSE;TRUE;TRUE;;696;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:30;Soft;600;44;;Vuren
179,168,145;0;44.0;560;;Perfect;;FALSE;TRUE;TRUE;;696;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:31;Soft;600;44;;Vuren
179,168,145;0;44.0;561;;Perfect;;FALSE;TRUE;TRUE;;696;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:31;Soft;600;44;;Vuren
179,168,145;0;44.0;562;;Perfect;;FALSE;TRUE;TRUE;;700;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:31;Soft;600;44;;Vuren
179,168,145;0;44.0;563;;Perfect;;FALSE;TRUE;TRUE;;996;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:31;Soft;750;44;;Vuren
179,168,145;0;44.0;564;;Perfect;;FALSE;TRUE;TRUE;;997;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:32;Soft;750;44;;Vuren
179,168,145;0;44.0;565;;Perfect;;FALSE;TRUE;TRUE;;998;;123;;1;;;FALSE;Bouwmaat;;10/11/2023 15:32;Soft;750;44;;Vuren
243,195,134;0;20.0;566;;Perfect;;FALSE;FALSE;TRUE;;1590;;123;;1;;;FALSE;Bouwmaat;;14/11/2023 14:35;Soft;1900;95;;Douglas
0;0;11.0;567;;Perfect;;FALSE;FALSE;TRUE;;498;;123;;1;;;FALSE;Leftover;;14/11/2023 16:44;Soft;1175;498;;Spaanplaat
0;0;11.0;568;;Perfect;;FALSE;FALSE;TRUE;;498;;123;;1;;;FALSE;Leftover;;14/11/2023 16:46;Soft;1175;498;;Spaanplaat
